hashtag,total,CDUCSU,GRUENE,LINKE,AFD,SPD,FDP
argument,8,0,1,3,0,3,1
erreichen,8,0,2,0,0,6,0
somit,8,0,0,0,0,8,0
klima,8,0,2,2,3,0,1
100,8,0,1,1,0,5,1
entwickeln,8,0,1,0,0,6,1
impfquote,8,0,0,0,0,8,0
wissenschaftliche,8,0,2,2,1,1,2
dringen,8,0,4,0,1,3,0
weg,8,2,4,0,0,2,0
zeit,8,0,1,0,1,2,4
harvard,8,0,0,0,0,8,0
sport,8,0,1,0,0,5,2
herr,8,0,0,2,2,0,4
afd,8,0,0,0,7,1,0
veröffentlichen,8,0,4,1,0,3,0
erfolgen,8,1,0,2,0,3,2
effekt,8,0,0,1,1,5,1
senkung,8,0,0,0,0,8,0
leicht,8,1,0,0,0,7,0
klar,8,0,1,1,0,6,0
heute,8,2,1,0,0,3,2
interessante,8,0,2,0,1,3,2
alt,8,0,0,2,0,4,2
aktuell,8,1,0,3,2,0,2
soziale,7,0,0,4,0,3,0
ca,7,0,0,1,0,5,1
co,7,0,2,1,2,1,1
vorschlag,7,0,5,1,0,1,0
tun,7,0,5,1,0,0,1
artikel,7,0,1,5,0,1,0
früh,7,1,1,1,0,4,0
arbeiten,7,0,0,4,1,1,1
mon,7,0,0,0,0,7,0
steigen,7,0,2,1,0,2,2
million,7,1,1,4,0,0,1
wahrscheinlichkeit,7,0,0,1,0,6,0
fällen,7,0,1,0,0,6,0
nötigen,7,0,1,1,0,4,1
ob,7,0,2,0,0,5,0
rassismus,7,0,0,4,0,3,0
bevölkerung,7,0,0,0,0,5,2
homeoffice,7,1,4,1,0,0,1
häufig,7,1,1,1,0,4,0
erfolgreich,7,0,0,1,1,3,2
bild,7,0,1,1,0,2,3
positiv,7,0,0,1,0,5,1
stiftung,7,0,2,2,1,1,1
familie,7,0,2,2,0,3,0
erkenntnis,7,0,1,0,1,4,1
ignorieren,7,0,2,3,1,0,1
erkranken,7,0,0,1,1,4,1
indisch,7,0,1,1,0,5,0
halten,7,0,0,0,0,3,4
wasserstoff,7,2,5,0,0,0,0
berlin,7,0,2,2,1,2,0
offenbaren,7,0,0,4,0,3,0
astra,7,0,0,0,0,7,0
usa,7,1,1,0,1,3,1
zeigt,7,0,0,0,0,7,0
staat,7,0,0,4,1,1,1
unternehmen,7,0,0,6,0,0,1
können,7,0,0,0,0,6,1
demenz,7,0,0,0,0,7,0
lage,7,1,0,0,0,6,0
freiwillig,7,0,5,0,0,1,1
mehrer,7,1,1,1,1,2,1
langfristig,7,0,2,0,0,5,0
via,7,0,0,1,2,0,4
universität,7,1,2,0,0,2,2
40,7,1,0,0,0,5,1
konzept,7,1,2,3,0,0,1
gt,7,0,1,1,0,5,0
maßnahme,7,0,1,2,1,1,2
ziehen,7,0,1,1,0,3,2
leisten,7,1,1,1,0,3,1
liefern,7,0,1,3,1,1,1
haben,7,0,0,4,0,1,2
massnahmen,6,0,0,0,0,6,0
reduzieren,6,0,2,0,0,3,1
entlasten,6,0,2,3,0,0,1
freiheit,6,6,0,0,0,0,0
ähnlich,6,0,0,0,0,6,0
prüfen,6,1,1,1,0,3,0
lancet,6,0,0,2,0,4,0
mann,6,0,1,1,1,3,0
spät,6,0,0,0,0,5,1
impfstoffs,6,0,0,0,1,5,0
fahren,6,0,0,0,0,4,2
test,6,0,0,1,0,3,2
wirksam,6,0,1,1,0,3,1
quellen,6,2,0,3,0,1,0
gute,6,0,0,0,0,6,0
rechtsextremismus,6,0,0,3,1,1,1
teilen,6,0,1,1,0,4,0
lässt,6,0,1,2,0,2,1
ander,6,0,0,1,1,3,1
bestehen,6,1,1,0,0,4,0
wissen,6,0,0,2,0,1,3
klimakrise,6,0,5,0,0,1,0
ifo,6,0,0,1,0,1,4
b1351,6,0,0,0,0,6,0
professor,6,0,0,0,1,3,2
regierung,6,0,1,1,2,1,1
beschädigen,6,0,0,0,0,6,0
60,6,0,2,0,0,4,0
2030,6,0,3,1,0,1,1
reichen,6,1,0,1,0,2,2
grundlage,6,0,0,0,0,5,1
11,6,1,0,4,0,0,1
medium,6,0,2,2,0,1,1
handeln,6,1,0,2,0,1,2
jugendliche,6,0,4,0,1,0,1
ungeimpften,6,0,0,0,1,5,0
arbeit,6,1,1,0,0,3,1
ungeimpfte,6,0,0,0,0,6,0
zusammenhang,6,1,0,0,0,5,0
experte,6,0,0,0,2,3,1
evidenz,6,1,1,1,0,0,3
alle,6,0,2,0,0,3,1
schlecht,6,0,0,2,0,4,0
beauftragen,6,0,2,0,0,2,2
spd,6,1,0,1,2,0,2
gesund,6,0,0,0,0,5,1
dabei,6,2,0,3,0,0,1
auswirkung,6,1,1,1,0,2,1
klinische,6,1,0,1,0,1,3
führen,6,0,1,0,0,2,3
zahl,6,0,2,2,0,0,2
mieter,6,1,1,4,0,0,0
schaffen,6,0,1,1,0,2,2
mrd,6,0,2,4,0,0,0
notwendig,6,0,0,2,0,3,1
folgen,6,0,0,0,0,6,0
50,6,1,0,0,0,4,1
mehr,6,1,3,0,0,1,1
viel,6,1,0,0,0,3,2
empfehlen,6,0,1,0,1,3,1
noch,6,0,2,0,0,3,1
sinnvoll,6,0,0,1,0,4,1
enden,6,0,1,1,1,2,1
sicherheit,6,0,0,1,0,3,2
infizierte,6,0,0,0,0,6,0
bundestag,6,0,0,1,1,2,2
gleich,6,0,0,2,1,2,1
trotzdem,6,0,0,0,0,6,0
sich,6,0,0,5,0,1,0
reduktionsstrategie,5,0,5,0,0,0,0
berliner,5,1,0,1,3,0,0
schluss,5,0,0,2,1,0,2
fehlen,5,0,0,1,0,3,1
schade,5,0,0,0,1,3,1
bedeutung,5,0,1,0,0,3,1
begründen,5,0,2,1,1,0,1
setzen,5,0,0,1,0,2,2
sofort,5,0,1,0,1,3,0
schon,5,0,1,0,1,3,0
rollen,5,1,1,1,0,2,0
richtig,5,0,1,0,0,2,2
hinweisen,5,0,1,1,0,3,0
recht,5,1,0,0,1,1,2
drucken,5,0,0,4,1,0,0
hamburg,5,0,0,3,0,2,0
klimawandel,5,0,0,3,0,2,0
kombination,5,0,0,0,0,5,0
kranken,5,0,1,0,0,4,0
kritik,5,0,2,2,0,0,1
kämpfen,5,0,0,0,0,3,2
lang,5,0,0,1,0,3,1
digital,5,0,1,0,0,1,3
ernst,5,1,0,1,0,2,1
leben,5,1,0,4,0,0,0
lebensmittelindustrie,5,0,5,0,0,0,0
leiden,5,0,1,1,1,0,2
diskriminierung,5,0,3,0,0,1,1
sommer,5,0,0,0,0,5,0
kindermarketing,5,0,5,0,0,0,0
einig,5,0,1,1,0,3,0
kennen,5,1,0,0,0,0,4
kampf,5,0,1,2,1,1,0
einsatz,5,1,1,0,0,3,0
hart,5,2,0,0,0,3,0
ja,5,1,1,2,0,0,1
investition,5,0,1,1,0,1,2
ema,5,0,1,0,0,3,1
erleben,5,0,2,2,0,0,1
haushalt,5,0,2,3,0,0,0
info,5,0,3,0,0,0,2
entscheidung,5,0,0,0,1,4,0
entwicklung,5,0,0,1,0,3,1
erklären,5,0,0,0,0,5,0
idee,5,1,0,1,0,2,1
herz,5,0,0,0,0,5,0
lesenswert,5,0,0,1,0,2,2
lockdowns,5,0,0,1,1,3,0
fallen,5,0,0,2,0,3,0
plausibel,5,0,1,0,0,4,0
extrem,5,0,1,0,0,4,0
niere,5,0,0,0,0,5,0
bureg,5,0,1,4,0,0,0
fach,5,0,0,0,0,5,0
ohne,5,1,0,0,1,3,0
bremsen,5,0,1,1,0,2,1
politiker,5,0,0,1,1,1,2
grenzwert,5,0,0,4,0,1,0
politisch,5,0,2,0,1,1,1
bisher,5,0,0,0,0,5,0
position,5,0,0,0,1,1,3
faktor,5,0,0,0,1,4,0
profitieren,5,0,0,2,0,1,2
beziehen,5,0,0,2,0,0,3
nebenwirkung,5,0,0,0,0,4,1
nachweisen,5,0,0,1,0,2,2
gender,5,1,1,1,2,0,0
co2,5,0,3,1,0,0,1
genesene,5,0,0,0,0,5,0
mitte,5,0,0,3,0,1,1
csu,5,0,0,2,0,1,2
gesetz,5,0,0,0,0,1,4
damit,5,0,1,2,0,2,0
dauern,5,0,0,0,0,4,1
meinung,5,1,0,0,1,2,1
etc,5,0,2,1,1,1,0
gleichzeitig,5,0,1,0,0,3,1
medikament,5,0,0,0,0,2,3
denn,5,0,0,1,0,1,3
marktstudie,5,0,5,0,0,0,0
man,5,0,1,2,0,2,0
dann,5,2,1,0,0,1,1
finanzieren,5,1,1,2,0,0,1
stiko,5,0,2,0,0,3,0
zusammenfassung,5,0,1,0,0,4,0
spannende,5,0,1,1,0,3,0
stützen,5,0,0,1,1,1,2
20,5,0,1,1,0,3,0
80,5,1,1,0,1,2,0
70,5,0,0,2,0,3,0
2020,5,0,0,2,0,1,2
angebot,5,1,3,1,0,0,0
tote,5,0,0,0,0,5,0
superspreader,5,0,0,1,2,2,0
zusätzliche,5,0,1,0,0,3,1
tod,5,0,0,0,0,5,0
unwahrscheinlich,5,0,0,1,0,4,0
vermeiden,5,0,0,0,0,5,0
alleine,5,0,0,0,0,4,1
thread,5,0,2,0,0,2,1
the,5,0,0,3,0,0,2
vorbeugung,5,0,0,0,0,5,0
sputnik,5,1,0,1,0,3,0
system,5,0,1,2,1,0,1
tb,5,0,0,0,0,0,5
als,5,0,1,2,0,1,1
teilnehmer,5,1,0,0,0,2,2
wissenschaft,5,0,0,0,2,3,0
öffnen,5,0,2,1,0,1,1
zulassen,5,0,1,2,0,1,1
weiterhin,5,0,0,1,1,2,1
umfassend,5,0,2,3,0,0,0
unverhältnismäßig,5,0,0,0,1,0,4
ansteckend,5,0,0,0,0,5,0
antikörper,5,0,0,0,0,5,0
16,5,0,1,0,2,1,1
tödlich,5,0,1,0,2,2,0
bildung,4,1,0,0,1,0,2
entstehen,4,0,1,0,0,3,0
privat,4,1,1,1,0,1,0
abwägung,4,0,1,0,1,0,2
praxis,4,0,0,2,0,2,0
impfstrategie,4,0,0,0,0,4,0
rechtsextrem,4,0,0,0,3,1,0
kita,4,0,0,1,1,1,1
strategie,4,0,1,1,0,2,0
polizei,4,1,0,1,0,2,0
welt,4,1,1,2,0,0,0
