hashtag,total,LINKE,AFD,GRUENE,SPD,FDP,CDUCSU,OTHER
#tebe,1,0,0,0,1,0,0,0
#thiel,1,0,1,0,0,0,0,0
#tigray,1,0,0,1,0,0,0,0
#transparenz,1,1,0,0,0,0,0,0
#turkey,1,1,0,0,0,0,0,0
#täterarbeit,1,1,0,0,0,0,0,0
#türbleibtauf,1,0,0,1,0,0,0,0
#uhaft,1,0,1,0,0,0,0,0
#utb,1,1,0,0,0,0,0,0
#volksverhetzung,1,0,1,0,0,0,0,0
#weitlingkiez,1,1,0,0,0,0,0,0
#wilmersdorf,1,1,0,0,0,0,0,0
#xhain,1,0,0,0,0,1,0,0
#zdf,1,0,1,0,0,0,0,0
#zusammengegenrassismus,1,1,0,0,0,0,0,0
#szene,1,0,0,0,1,0,0,0
#studenten,1,1,0,0,0,0,0,0
#strategie,1,1,0,0,0,0,0,0
#russland,1,1,0,0,0,0,0,0
#rainbow,1,1,0,0,0,0,0,0
#rechtsstaat,1,0,0,0,0,1,0,0
#redhandday,1,0,0,1,0,0,0,0
#mietendeckel,1,0,0,0,1,0,0,0
#rummelsburg,1,1,0,0,0,0,0,0
#russia,1,1,0,0,0,0,0,0
#schmidt,1,0,0,0,0,0,1,0
#stophatespeech,1,0,0,1,0,0,0,0
#schroeder,1,0,0,0,0,0,1,0
#sicher,1,0,0,1,0,0,0,0
#solidaritaet,1,1,0,0,0,0,0,0
#spd,1,1,0,0,0,0,0,0
#standwithisrael,1,0,0,0,1,0,0,0
#steglitz,1,0,0,1,0,0,0,0
#mieterschutz,1,1,0,0,0,0,0,0
#lgbtq,1,1,0,0,0,0,0,0
#meuterei,1,0,0,0,1,0,0,0
#frauenkampftag,1,1,0,0,0,0,0,0
#dieseeg,1,0,0,0,0,0,1,0
#erdogan,1,1,0,0,0,0,0,0
#extremisten,1,0,0,0,0,0,1,0
#fdgo,1,0,0,0,1,0,0,0
#feminismus,1,0,0,1,0,0,0,0
#femizid,1,0,0,1,0,0,0,0
#florian,1,0,0,0,0,0,1,0
#frauenpower,1,0,0,1,0,0,0,0
#demokratiefeinde,1,0,1,0,0,0,0,0
#frauentag,1,1,0,0,0,0,0,0
#freegeorgthiel,1,0,1,0,0,0,0,0
#friedrichsfelde,1,1,0,0,0,0,0,0
#fıratdelikanlıtutuklansın,1,1,0,0,0,0,0,0
#ganzsicherberlin,1,0,0,1,0,0,0,0
#gelsenkirchen,1,0,0,1,0,0,0,0
#gendern,1,0,0,1,0,0,0,0
#demonstrierende,1,1,0,0,0,0,0,0
#demokratie,1,0,0,0,1,0,0,0
#merz,1,0,0,1,0,0,0,0
#bodenpolitik,1,1,0,0,0,0,0,0
#alzein,1,0,1,0,0,0,0,0
#anschlag,1,0,0,0,0,0,1,0
#aşağıbakmayacağız,1,1,0,0,0,0,0,0
#b0108,1,0,1,0,0,0,0,0
#b1505,1,0,0,1,0,0,0,0
#b1606,1,0,0,0,0,1,0,0
#bka,1,0,1,0,0,0,0,0
#bogaziciuniversitesi,1,1,0,0,0,0,0,0
#demo,1,0,1,0,0,0,0,0
#bogaziciuniversity,1,1,0,0,0,0,0,0
#btw21,1,0,0,0,0,1,0,0
#buhrow,1,0,1,0,0,0,0,0
#buntenwind,1,1,0,0,0,0,0,0
#bvgweilwirunsfürchten,1,0,0,1,0,0,0,0
#covid19,1,0,0,0,1,0,0,0
#csd,1,1,0,0,0,0,0,0
#genozid,1,1,0,0,0,0,0,0
#gewaltgegenfrauen,1,0,0,1,0,0,0,0
#gewaltgegenfrauenächten,1,1,0,0,0,0,0,0
#8märz,1,1,0,0,0,0,0,0
#klargehtdas,1,0,0,1,0,0,0,0
#kolonialisierung,1,1,0,0,0,0,0,0
#kreml,1,0,0,0,0,0,1,0
#krieg,1,0,0,0,0,0,0,1
#lanz,1,0,0,0,0,0,1,0
#leer,1,0,1,0,0,0,0,0
#lesbenfeindlichkeit,1,0,0,1,0,0,0,0
#lichtenberg,1,1,0,0,0,0,0,0
#gewaltistdumm,1,0,0,1,0,0,0,0
#linksautonomen,1,0,0,0,1,0,0,0
#lobbyismus,1,1,0,0,0,0,0,0
#lottostiftungberlin,1,1,0,0,0,0,0,0
#luxemburg,1,1,0,0,0,0,0,0
#marzahn,1,0,1,0,0,0,0,0
#meinungsfreiheit,1,0,1,0,0,0,0,0
#menschenrechte,1,0,0,0,0,1,0,0
#keinegewalt,1,0,1,0,0,0,0,0
#kaskelkiez,1,1,0,0,0,0,0,0
#juden,1,1,0,0,0,0,0,0
#iwgr21,1,1,0,0,0,0,0,0
#gez,1,0,1,0,0,0,0,0
#gleichberechtigung,1,0,0,1,0,0,0,0
#gökkuşağı,1,1,0,0,0,0,0,0
#hallervorden,1,0,0,1,0,0,0,0
#hanau,1,1,0,0,0,0,0,0
#hatespeech,1,0,0,0,0,1,0,0
#hausbesetzungen,1,1,0,0,0,0,0,0
#homophobia,1,1,0,0,0,0,0,0
#homosexuelle,1,1,0,0,0,0,0,0
#innsicho,1,0,0,1,0,0,0,0
#israel,1,1,0,0,0,0,0,0
#istanbul,1,1,0,0,0,0,0,0
#istanbulsozlesmesiyasatir,1,0,0,0,1,0,0,0
#istandwithisrael,1,0,0,1,0,0,0,0
#iwgr,1,1,0,0,0,0,0,0
#örr,1,0,1,0,0,0,0,0
